4.266666666666666385e-01  3.056720972788551927e-01  -6.928567538320716146e+00  1.264803211407173507e+02
4.348717948717948922e-01  2.529429166691588016e-01  -5.940915683819217641e+00  1.142410613171457356e+02
4.430769230769230904e-01  2.079052219481595243e-01  -5.053696164278338898e+00  1.020531691830267818e+02
4.512820512820512886e-01  1.697400881636929593e-01  -4.265263753856899598e+00  9.020441371644510298e+01
4.594871794871794868e-01  1.376510724728113588e-01  -3.571868854935515092e+00  7.892031021925068046e+01
4.676923076923076850e-01  1.108794149374867366e-01  -2.968156646018875300e+00  6.836732872275659645e+01
4.758974358974358831e-01  8.871527480906460372e-02  -2.447631684475730651e+00  5.865800309591115536e+01
4.841025641025640813e-01  7.050534286663037720e-02  -2.003074869134011671e+00  4.985733635437502898e+01
4.923076923076923350e-01  5.565725789757146325e-02  -1.626904461621319742e+00  4.198994308840452305e+01
5.005128205128205332e-01  4.364130543061724155e-02  -1.311477178581625713e+00  3.504744005431431475e+01
5.087179487179487314e-01  3.398989402045275027e-02  -1.049329035913464381e+00  2.899568134769348049e+01
5.169230769230769296e-01  2.629529443756219859e-02  -8.333585621750480010e-01  2.378152652671453637e+01
5.251282051282051277e-01  2.020609618627603257e-02  -6.569571785691796784e-01  1.933892121280111454e+01
5.333333333333333259e-01  1.542278996291108172e-02  -5.140929987637026244e-01  1.559415429583231294e+01
5.415384615384615241e-01  1.169282964721449561e-02  -3.993551048740950349e-01  1.247022984790148925e+01
5.497435897435897223e-01  8.805468160971177682e-03  -3.079656043990944836e-01  9.890352783912238266e+00
5.579487179487179205e-01  6.586602124653538788e-03  -2.357665786158035792e-01  7.780574242602896540e+00
5.661538461538461187e-01  4.893803857736803847e-03  -1.791885104832860176e-01  6.071675844229713626e+00
5.743589743589743168e-01  3.611668141296519793e-03  -1.352060381100748110e-01  4.700392561273148750e+00
5.825641025641025150e-01  2.647556688199741246e-03  -1.012860148408721433e-01  3.610083668169287829e+00
5.907692307692307132e-01  1.927786113345067616e-03  -7.533194965994570447e-02  2.750962190761832904e+00
5.989743589743590224e-01  1.394275440462058695e-03  -5.562801500920418890e-02  2.079987618885120515e+00
6.071794871794872206e-01  1.001646453702991976e-03  -4.078498893539361791e-02  1.560516442563164574e+00
6.153846153846154188e-01  7.147538250949120363e-04  -2.968977427317327084e-02  1.161792164222321677e+00
6.235897435897436170e-01  5.066110624738677862e-04  -2.145952500530332041e-02  8.583423632080258159e-01
6.317948717948718151e-01  3.566719858718972219e-04  -1.540091344123781930e-02  6.293363459011304117e-01
6.400000000000000133e-01  2.494247129005353601e-04  -1.097468736762355519e-02  4.579437728853830158e-01
6.482051282051282115e-01  1.732551338572884065e-04  -7.765383948270258158e-03  3.307229774239228703e-01
6.564102564102564097e-01  1.195388006054602295e-04  -5.455873463531261958e-03  2.370577805826756812e-01
6.646153846153846079e-01  8.192337315799709139e-05  -3.806285952879249427e-03  1.686535638795131076e-01
6.728205128205128061e-01  5.576772240860650322e-05  -2.636812310806932805e-03  1.190971226598569466e-01
6.810256410256410042e-01  3.770805573296676338e-05  -1.813854168078093488e-03  8.348023081938289736e-02
6.892307692307692024e-01  2.532570377918014516e-05  -1.239011354119890027e-03  5.808367740825506886e-02
6.974358974358974006e-01  1.689526685347209951e-05  -8.404312229675863334e-04  4.011653927765579386e-02
7.056410256410255988e-01  1.119553207894849088e-05  -5.660920322996516960e-04  2.750438237402599850e-02
7.138461538461537970e-01  7.368864521034725199e-06  -3.786462692347073973e-04  1.871970645934149108e-02
7.220512820512821062e-01  4.817620158995247520e-06  -2.515044780439570091e-04  1.264806150454910946e-02
7.302564102564103043e-01  3.128532631666080966e-06  -1.658924482637296328e-04  8.483700147330646216e-03
7.384615384615385025e-01  2.018017709448146671e-06  -1.086624920472079075e-04  5.649255493135611934e-03
7.466666666666667007e-01  1.292960946483818386e-06  -7.068186507444874380e-05  3.734645862754816352e-03
7.548717948717948989e-01  8.228524977501777389e-07  -4.565776423413807041e-05  2.451135309267926058e-03
7.630769230769230971e-01  5.201573342343917356e-07  -2.928885912765958935e-05  1.597172334380162232e-03
7.712820512820512953e-01  3.266055882874659564e-07  -1.865839104370446689e-05  1.033259832078267963e-03
7.794871794871794934e-01  2.036988825054153467e-07  -1.180408908877535067e-05  6.636619409964401254e-04
7.876923076923076916e-01  1.261914212904486697e-07  -7.416172758915598465e-06  4.232236261641488212e-04
7.958974358974358898e-01  7.765102045848007931e-08  -4.627204398602760929e-06  2.679688216042242096e-04
8.041025641025640880e-01  4.746141185934939454e-08  -2.867156060016081457e-06  1.684594915678570652e-04
8.123076923076922862e-01  2.881444701343059016e-08  -1.764330755591596036e-06  1.051498846410346672e-04
8.205128205128204844e-01  1.737625077129401711e-08  -1.078218637603372334e-06  6.516722371774652533e-05
8.287179487179486825e-01  1.040825711741541647e-08  -6.543858064590408287e-07  4.010158447896532927e-05
8.369230769230768807e-01  6.192643782208243551e-09  -3.944237732052634354e-07  2.450249594592981140e-05
8.451282051282050789e-01  3.659740869189252538e-09  -2.361002058174398981e-07  1.486551611402155362e-05
8.533333333333332771e-01  2.148328664560041980e-09  -1.403574727512560557e-07  8.955188686626058223e-06
8.615384615384615863e-01  1.252642840771003431e-09  -8.286714177408177684e-08  5.356715864054464905e-06
8.697435897435897845e-01  7.254875238739938575e-10  -4.858906185535568995e-08  3.181672518540524768e-06
8.779487179487179827e-01  4.173580419969897744e-10  -2.829473494974463972e-08  1.876502124188117789e-06
8.861538461538461808e-01  2.384864859720736289e-10  -1.636384196054535694e-08  1.098962661310981959e-06
8.943589743589743790e-01  1.353614234827079018e-10  -9.398941917722385980e-09  6.390878246566578803e-07
9.025641025641025772e-01  7.631364570814582952e-11  -5.361522801033834703e-09  3.690499809377163669e-07
9.107692307692307754e-01  4.273519011500781396e-11  -3.037485820482093697e-09  2.116216269981496144e-07
9.189743589743589736e-01  2.377087834663945319e-11  -1.709065202153256696e-09  1.205003179816881428e-07
9.271794871794871717e-01  1.313351482873105450e-11  -9.550422578020838972e-10  6.813536244345280743e-08
9.353846153846153699e-01  7.207636208395531827e-12  -5.300384780943174336e-10  3.825745061440409745e-08
9.435897435897435681e-01  3.928989771052634819e-12  -2.921556496423754013e-10  2.133149548348162836e-08
9.517948717948717663e-01  2.127380079181611468e-12  -1.599353433887303485e-10  1.181111908992177097e-08
9.599999999999999645e-01  1.144156490180137114e-12  -8.695589325369040372e-11  6.494232238262458186e-09
9.682051282051281627e-01  6.112261396362049416e-13  -4.695470549615562861e-11  3.545961941587206964e-09
9.764102564102563608e-01  3.243355544502530670e-13  -2.518174509936836340e-11  1.922702961500805837e-09
9.846153846153846700e-01  1.709477349031198824e-13  -1.341282227701402353e-11  1.035295897475403896e-09
9.928205128205128682e-01  8.949696170290535420e-14  -7.095502707317521771e-12  5.535963133431909976e-10
1.001025641025641066e+00  4.654032195547720971e-14  -3.727999122792585098e-12  2.939682565122480299e-10
1.009230769230769154e+00  2.403956611898342983e-14  -1.945355658243889604e-12  1.550202089629148913e-10
1.017435897435897463e+00  1.233388846770918265e-14  -1.008216318847612174e-12  8.118183229390058882e-11
1.025641025641025550e+00  6.285640798342549566e-15  -5.189682915554617474e-13  4.221958717166796364e-11
1.033846153846153859e+00  3.181817392115914844e-15  -2.653146194656655163e-13  2.180497576084852202e-11
1.042051282051281946e+00  1.599842000192061415e-15  -1.347149007341212688e-13  1.118370128743859318e-11
1.050256410256410255e+00  7.990152840654299536e-16  -6.793678671694783707e-14  5.696467311424201049e-12
1.058461538461538565e+00  3.963777151527192420e-16  -3.402750231618728655e-14  2.881492427320499163e-12
1.066666666666666652e+00  1.953167653192120499e-16  -1.692745299433171059e-14  1.447514249643494030e-12
1.074871794871794961e+00  9.559737490927927732e-17  -8.363544697191305869e-15  7.221431985812962105e-13
1.083076923076923048e+00  4.647598047131293693e-17  -4.104186583159018702e-15  3.577836479118344977e-13
1.091282051282051357e+00  2.244333048114631022e-17  -2.000333762883707090e-15  1.760418248950588495e-13
1.099487179487179445e+00  1.076520238148883442e-17  -9.683161526734058533e-16  8.602227626385901870e-14
1.107692307692307754e+00  5.129006427080579231e-18  -4.655559679965448997e-16  4.174525645236295325e-14
1.115897435897435841e+00  2.427283132769224636e-18  -2.223142397500427990e-16  2.011897590177828036e-14
1.124102564102564150e+00  1.140995109405588476e-18  -1.054396506230190049e-16  9.629605638940478448e-15
1.132307692307692237e+00  5.327497788453348865e-19  -4.966867168927276425e-17  4.577373490376896274e-15
1.140512820512820547e+00  2.470807571500438341e-19  -2.323826198016309788e-17  2.160880256162899377e-15
1.148717948717948634e+00  1.138231811438324051e-19  -1.079860949313281758e-17  1.013101146618730178e-15
1.156923076923076943e+00  5.208332058955706162e-20  -4.983973139492998816e-18  4.717195591356052506e-16
1.165128205128205030e+00  2.367242564690766189e-20  -2.284692567563088145e-18  2.181348811355006018e-16
1.173333333333333339e+00  1.068717713029250413e-20  -1.040218574015137015e-18  1.001792234911107772e-16
1.181538461538461426e+00  4.792470012281589974e-21  -4.703993642824082774e-19  4.569225983141437500e-17
1.189743589743589736e+00  2.134675918911840243e-21  -2.112781806923001034e-19  2.069765490739800577e-17
1.197948717948718045e+00  9.444536469007304058e-22  -9.425163060865751860e-20  9.311384028358520052e-18
1.206153846153846132e+00  4.150548520610399843e-22  -4.176090357660310030e-20  4.160283890039808127e-18
1.214358974358974441e+00  1.811784303132481416e-22  -1.837799667485153042e-20  1.846070742756179362e-18
1.222564102564102528e+00  7.855677399699824957e-23  -8.032933710257154812e-21  8.135632876389034027e-19
1.230769230769230838e+00  3.383272186236540718e-23  -3.487372868889972996e-21  3.560843927608837670e-19
1.238974358974358925e+00  1.447326075778739729e-23  -1.503734681809090456e-21  1.547868516342324307e-19
1.247179487179487234e+00  6.149955666982791220e-24  -6.440107421527621348e-22  6.682448830386277144e-20
1.255384615384615321e+00  2.595695437696681826e-24  -2.739457031169113744e-22  2.865223850826128530e-20
1.263589743589743630e+00  1.088207294350863406e-24  -1.157406117171123551e-22  1.220123202447727661e-20
1.271794871794871717e+00  4.531538580623592349e-25  -4.856879812052978286e-23  5.160263489676186273e-21
1.280000000000000027e+00  1.874372402341796546e-25  -2.024322194529140333e-23  2.167524246068053821e-21
1.288205128205128114e+00  7.700913244722765287e-26  -8.380173284770104989e-24  9.042338411287218678e-22
1.296410256410256423e+00  3.142713062664049641e-26  -3.445702834859353175e-24  3.746476798055050476e-22
1.304615384615384510e+00  1.273923592911763121e-26  -1.407195599554839654e-24  1.541670672502228516e-22
1.312820512820512819e+00  5.129300950421641521e-27  -5.707991314058955122e-25  6.300676811781902263e-23
1.321025641025641129e+00  2.051394239451138306e-27  -2.299665542277019907e-25  2.557470096281163506e-23
1.329230769230769216e+00  8.149223566064170830e-28  -9.202353996140156016e-26  1.031008904613455178e-23
1.337435897435897525e+00  3.215581218895072647e-28  -3.657517509491933695e-26  4.128035898607517653e-24
1.345641025641025612e+00  1.260314360154619262e-28  -1.443867836197650811e-26  1.641551085150019105e-24
1.353846153846153921e+00  4.906529746600918128e-29  -5.661380476847213404e-27  6.483296791203854918e-25
1.362051282051282008e+00  1.897344260497921108e-29  -2.204811330404250471e-27  2.543130390572473217e-25
1.370256410256410318e+00  7.287758788260939554e-30  -8.528546438364852883e-28  9.907708551783339584e-26
1.378461538461538405e+00  2.780468581385170130e-30  -3.276675282063138448e-28  3.833631108125170671e-26
1.386666666666666714e+00  1.053702825077279459e-30  -1.250394019091704838e-28  1.473263874404717303e-26
1.394871794871794801e+00  3.966381164796140217e-31  -4.739316981525644497e-29  5.623212376533963454e-27
1.403076923076923110e+00  1.483019631249252933e-31  -1.784186694826024194e-29  2.131683642693585621e-27
1.411282051282051198e+00  5.507766283056861239e-32  -6.671458441323234588e-30  8.025940203018395583e-28
1.419487179487179507e+00  2.031796727267975365e-32  -2.477750060227305214e-30  3.001266465148106866e-28
1.427692307692307594e+00  7.444939279674246349e-33  -9.140094684892380504e-31  1.114677454342498216e-28
1.435897435897435903e+00  2.709681297832363325e-33  -3.348888168090254429e-31  4.111785487071683145e-29
1.444102564102564212e+00  9.796059581101338375e-34  -1.218730284294966433e-31  1.506429412059713929e-29
1.452307692307692299e+00  3.517715984400749094e-34  -4.405262786618783985e-32  5.481567314475515992e-30
1.460512820512820609e+00  1.254718428596909569e-34  -1.581588665380104323e-32  1.981065605203414237e-30
1.468717948717948696e+00  4.445370175726775015e-35  -5.639920930640020696e-33  7.111015212295765301e-31
1.476923076923077005e+00  1.564392540562526072e-35  -1.997608936410610311e-33  2.535149024164846221e-31
1.485128205128205092e+00  5.468392659756364463e-36  -7.027585643768948035e-34  8.976664598163967632e-32
1.493333333333333401e+00  1.898671349881676733e-36  -2.455614945846969122e-34  3.156941949796596154e-32
1.501538461538461489e+00  6.548111302965343455e-37  -8.522618711244123745e-35  1.102703493268193032e-32
1.509743589743589798e+00  2.243150737602572891e-37  -2.937952299403574760e-35  3.825532683740246862e-33
1.517948717948717885e+00  7.632679295657941581e-38  -1.005947989222610686e-35  1.318155183423372452e-33
1.526153846153846194e+00  2.579714954637301694e-38  -3.421098909072852336e-36  4.511106326793318366e-34
1.534358974358974281e+00  8.660492260220884065e-39  -1.155620556979217401e-36  1.533352168898714330e-34
1.542564102564102591e+00  2.887949433985319306e-39  -3.877257240089007603e-37  5.176586892610415045e-35
1.550769230769230678e+00  9.565611577089980315e-40  -1.292093379182308106e-37  1.735754368303012805e-35
1.558974358974358987e+00  3.147110914760879890e-40  -4.276843038008375062e-38  5.780648916863774273e-36
1.567179487179487074e+00  1.028460240215419884e-40  -1.406089743802209667e-38  1.912092452457687665e-36
1.575384615384615383e+00  3.338405710056688181e-41  -4.591591853524122342e-39  6.281820738361842914e-37
1.583589743589743692e+00  1.076383105322016158e-41  -1.489272624696820277e-39  2.049778497886277983e-37
1.591794871794871780e+00  3.447234129153976644e-42  -4.797842782832765301e-40  6.643140639533140655e-38
1.600000000000000089e+00  1.096606559388940243e-42  -1.535249183144516378e-40  2.138382790808434305e-38
1.608205128205128176e+00  3.465030390714088355e-43  -4.879473565590197055e-41  6.836649394098338101e-39
1.616410256410256485e+00  1.087525394883320479e-43  -1.540382123419349275e-41  2.170937784453343114e-39
1.624615384615384572e+00  3.390376399011007472e-44  -4.829982377667988318e-42  6.846963438656901014e-40
1.632820512820512882e+00  1.049862867821537198e-44  -1.504265052663269228e-42  2.144843195496745817e-40
1.641025641025640969e+00  3.229188411438303469e-45  -4.653343300585452700e-43  6.673295128524140949e-41
1.649230769230769278e+00  9.865755429267422822e-46  -1.429775632979986785e-43  2.062209084981729042e-41
1.657435897435897365e+00  2.993942500120648635e-46  -4.363479274534811686e-44  6.329551907423376504e-42
1.665641025641025674e+00  9.024698788311374467e-47  -1.322696878820200221e-44  1.929574111297910772e-42
1.673846153846153761e+00  2.702079522695979827e-47  -3.982449511911921169e-45  5.842497100790917603e-43
1.682051282051282071e+00  8.035995540490785573e-48  -1.190975749334275431e-45  1.757051140652358468e-43
1.690256410256410158e+00  2.373872547634504542e-48  -3.537678781244035534e-46  5.248309755700665464e-44
1.698461538461538467e+00  6.965483365761044900e-49  -1.043750892038655221e-46  1.557055084089085313e-44
1.706666666666666554e+00  2.030117948906505656e-49  -3.058711043019135153e-47  4.588156791993099398e-45
1.714871794871794863e+00  5.877158898341344422e-50  -8.903142249077092599e-48  1.342834748987491056e-45
1.723076923076923173e+00  1.690011830182164068e-50  -2.574018018277450361e-48  3.903527324920756642e-46
1.731282051282051260e+00  4.827121240697548575e-51  -7.391684115242502729e-49  1.127048200201052004e-46
1.739487179487179569e+00  1.369502468519287981e-51  -2.108331492561489036e-49  3.232054278222289868e-47
1.747692307692307656e+00  3.859344810984574678e-52  -5.973078276693048976e-50  9.205893853972012592e-48
1.755897435897435965e+00  1.080290345972581678e-52  -1.680820979323493492e-50  2.604382148472315788e-48
1.764102564102564052e+00  3.003610114998761592e-53  -4.697954282433960170e-51  7.318046238041590748e-49
1.772307692307692362e+00  8.295121882054239295e-54  -1.304248394378374098e-51  2.042384661279020667e-49
1.780512820512820449e+00  2.275506787197932286e-54  -3.596467650330270175e-52  5.661508162034634027e-50
1.788717948717948758e+00  6.200256396892857039e-55  -9.850458624396960085e-53  1.558759785571403940e-50
1.796923076923076845e+00  1.678097974473336144e-55  -2.679793380774342760e-53  4.262642911399525149e-51
1.805128205128205154e+00  4.511293964945845404e-56  -7.241205184759228676e-54  1.157794974152817303e-51
1.813333333333333242e+00  1.204650574513709507e-56  -1.943502926882117694e-54  3.123471549624680157e-52
1.821538461538461551e+00  3.195193815199682843e-57  -5.181129663416101225e-55  8.369449085295033158e-53
1.829743589743589638e+00  8.418010670491517939e-58  -1.371919892862668647e-55  2.227459640364154970e-53
1.837948717948717947e+00  2.202915745962678666e-58  -3.608263021848613269e-56  5.888120633199074838e-54
1.846153846153846256e+00  5.726146469558236447e-59  -9.426118034503558726e-57  1.545957899210258758e-54
1.854358974358974343e+00  1.478438176371770020e-59  -2.445867465115554049e-57  4.031558409242835989e-55
1.862564102564102653e+00  3.791578346599518972e-60  -6.303742051115713301e-58  1.044245946254279832e-55
1.870769230769230740e+00  9.658574868168018621e-61  -1.613724970281610362e-58  2.686503452402338662e-56
1.878974358974359049e+00  2.443893166415984875e-61  -4.103233962485094710e-59  6.864785680221071132e-57
1.887179487179487136e+00  6.142250632124159610e-62  -1.036307927163512097e-59  1.742295226479647759e-57
1.895384615384615445e+00  1.533377197185987442e-62  -2.599664109690704726e-60  4.392096764765304528e-58
1.903589743589743533e+00  3.802302085233151250e-63  -6.477562834433091474e-61  1.099708658734599072e-58
1.911794871794871842e+00  9.365271779532375542e-64  -1.603142420516875035e-61  2.734885702418072576e-59
1.919999999999999929e+00  2.291238523699444494e-64  -3.940930260763044219e-62  6.755487663275441844e-60
1.928205128205128238e+00  5.567963382975704428e-65  -9.622582872116985623e-63  1.657411743234165633e-60
1.936410256410256325e+00  1.343997895250312514e-65  -2.333731729906440130e-63  4.038875732567089772e-61
1.944615384615384635e+00  3.222381509986065911e-66  -5.621816357421844866e-64  9.775683491540712994e-62
1.952820512820512722e+00  7.674171058032561370e-67  -1.345144444941297070e-64  2.350122604741636060e-62
1.961025641025641031e+00  1.815357418098567760e-67  -3.196890960897682607e-65  5.611653379522933298e-63
1.969230769230769340e+00  4.265490344509426997e-68  -7.546636763362832508e-66  1.330908706250453534e-63
1.977435897435897427e+00  9.955244539362076684e-69  -1.769480901201484861e-66  3.135183629083380422e-64
1.985641025641025736e+00  2.307868459556252573e-69  -4.121024603166600675e-67  7.335591914494747333e-65
1.993846153846153824e+00  5.314303111780738699e-70  -9.533042197440523612e-68  1.704766804921396501e-65
2.002051282051282133e+00  1.215507776143677047e-70  -2.190407346343015918e-68  3.935071288930541140e-66
2.010256410256410220e+00  2.761501679783060648e-71  -4.999026117761130279e-69  9.021904057918471584e-67
2.018461538461538307e+00  6.231735791217030357e-72  -1.133217185418235280e-69  2.054480130615482090e-67
2.026666666666666838e+00  1.396847203840350875e-72  -2.551574225681708075e-70  4.646907113540184065e-68
2.034871794871794926e+00  3.110032472803522744e-73  -5.706510865482566903e-71  1.043961550947536524e-68
2.043076923076923013e+00  6.877919599427227981e-74  -1.267653489248279831e-71  2.329504972892017672e-69
2.051282051282051100e+00  1.510864149232857812e-74  -2.797035681400315951e-72  5.162993312279538507e-70
2.059487179487179631e+00  3.296627580025915528e-75  -6.130036720602035596e-73  1.136575841594486372e-70
2.067692307692307718e+00  7.144807125501222089e-76  -1.334430130824382145e-73  2.485160083368037109e-71
2.075897435897435805e+00  1.538109595516724868e-76  -2.885335846359066221e-74  5.397213019932764009e-72
2.084102564102563893e+00  3.288972208827817296e-77  -6.196760971914563611e-75  1.164244351422664759e-72
2.092307692307692424e+00  6.985689469401047270e-78  -1.321907391902044331e-75  2.494469836745237408e-73
2.100512820512820511e+00  1.473786245522592425e-78  -2.800949654311142766e-76  5.308502865174053486e-74
2.108717948717948598e+00  3.088416556844913834e-79  -5.894916115167574036e-77  1.122084802963858035e-74
2.116923076923077129e+00  6.428555463787855837e-80  -1.232304631981487398e-77  2.355804631380725369e-75
2.125128205128205217e+00  1.329128800394636050e-80  -2.558743341887930335e-78  4.912617689148512115e-76
2.133333333333333304e+00  2.729586693513564371e-81  -5.277200940792890743e-79  1.017529261859778634e-76
2.141538461538461391e+00  5.568046663444431763e-82  -1.081057675271826417e-79  2.093347009018162964e-77
2.149743589743589922e+00  1.128197129486455726e-82  -2.199695121183335921e-80  4.277559490622593724e-78
2.157948717948718009e+00  2.270613756915493677e-83  -4.445745294309412480e-81  8.681835161750506368e-79
2.166153846153846096e+00  4.539182973214168933e-84  -8.924732061181088471e-82  1.750200443825160299e-79
2.174358974358974184e+00  9.013392102130993056e-85  -1.779567158625862416e-82  3.504490998005341220e-80
2.182564102564102715e+00  1.777767609965803645e-85  -3.524538246219383364e-83  6.969845328969129798e-81
2.190769230769230802e+00  3.482874812842479794e-86  -6.933600012027952819e-84  1.376836881427799272e-81
2.198974358974358889e+00  6.777614920489243649e-87  -1.354827844106003662e-84  2.701488506271922782e-82
2.207179487179486976e+00  1.310062652710472060e-87  -2.629530883440403521e-85  5.264839823619427563e-83
2.215384615384615508e+00  2.515262940053018510e-88  -5.069222233029929686e-86  1.019127987101363617e-83
2.223589743589743595e+00  4.796791793896269825e-89  -9.706738676263936952e-87  1.959448891105463021e-84
2.231794871794871682e+00  9.086455304682813363e-90  -1.846181329084784692e-87  3.741975301533223412e-85
2.240000000000000213e+00  1.709677795802810075e-90  -3.487742703437732152e-88  7.097898337054945965e-86
2.248205128205128300e+00  3.195289397447193900e-91  -6.544608129950815225e-89  1.337274703988376425e-86
2.256410256410256387e+00  5.931742304694148188e-92  -1.219809571375565925e-89  2.502497171139417487e-87
2.264615384615384475e+00  1.093781322194921680e-92  -2.258237745208591784e-90  4.651454577654865990e-88
2.272820512820513006e+00  2.003341005878124275e-93  -4.152566331158655343e-91  8.587491262014700779e-89
2.281025641025641093e+00  3.644646472047457944e-94  -7.584602760804402210e-92  1.574730635750735284e-89
2.289230769230769180e+00  6.586157112484715865e-95  -1.376000209039114334e-92  2.868195818080003083e-90
2.297435897435897267e+00  1.182183558288607351e-95  -2.479554232513026900e-93  5.188884221329052800e-91
2.305641025641025799e+00  2.107724741439358887e-96  -4.438111686333336390e-94  9.323992795705955379e-92
2.313846153846153886e+00  3.732665067011629349e-97  -7.890279695498429340e-95  1.664151073642964078e-92
2.322051282051281973e+00  6.565991276103302345e-98  -1.393337020539254467e-95  2.950166619488734500e-93
2.330256410256410060e+00  1.147249113160911937e-98  -2.443934777472013941e-96  5.194735234826722109e-94
